Timestamp,Label
2024-05-09 14:08:43.401607,Excellent
2024-05-09 14:08:44.815290,Uncomfortable
2024-05-09 14:08:45.975376,Acceptable
2024-05-09 14:08:46.840951,So and So
2024-05-09 14:08:47.822655,Excellent
2024-05-09 14:08:48.702075,Not paying attention
