Timestamp,Label
2024-05-08 10:29:09.037885,Acceptable
2024-05-08 10:29:10.175264,So and So
2024-05-08 10:29:11.942734,Acceptable
2024-05-08 10:29:22.526612,Excellent
2024-05-08 10:30:23.853906,Acceptable
2024-05-08 10:30:26.128811,Excellent
2024-05-08 10:31:35.522237,Acceptable
2024-05-08 10:31:41.859924,Excellent
2024-05-08 10:31:53.116002,Acceptable
2024-05-08 10:31:55.623346,Excellent
2024-05-08 10:32:12.434612,So and So
2024-05-08 10:32:15.868500,Excellent
2024-05-08 10:32:24.886814,Acceptable
2024-05-08 10:32:26.258510,Excellent
2024-05-08 10:32:36.961870,So and So
2024-05-08 10:32:38.300250,Acceptable
2024-05-08 10:32:39.051959,Excellent
2024-05-08 10:33:05.070059,Acceptable
2024-05-08 10:33:14.709853,Excellent
2024-05-08 10:33:25.142580,Acceptable
2024-05-08 10:33:29.614563,Excellent
2024-05-08 10:33:42.492008,Acceptable
2024-05-08 10:33:49.917101,Excellent
2024-05-08 10:33:55.086042,Acceptable
2024-05-08 10:33:57.944904,Excellent
2024-05-08 10:34:01.047580,So and So
2024-05-08 10:34:02.081495,Excellent
2024-05-08 10:34:15.402557,So and So
2024-05-08 10:34:17.701999,Acceptable
2024-05-08 10:34:18.487419,Excellent
2024-05-08 10:34:43.536868,So and So
2024-05-08 10:34:45.368282,Acceptable
2024-05-08 10:34:51.700044,So and So
2024-05-08 10:34:53.412698,Acceptable
2024-05-08 10:34:54.063308,Excellent
2024-05-08 10:35:16.005606,Acceptable
2024-05-08 10:35:20.049753,Excellent
2024-05-08 10:35:26.276741,Acceptable
2024-05-08 10:35:27.797277,Excellent
2024-05-08 10:35:54.261055,So and So
2024-05-08 10:36:00.057451,Acceptable
2024-05-08 10:36:02.233795,Excellent
2024-05-08 10:36:14.097287,Acceptable
2024-05-08 10:36:15.410832,So and So
2024-05-08 10:36:16.280820,Acceptable
2024-05-08 10:36:18.555154,Excellent
2024-05-08 10:36:30.174797,Acceptable
2024-05-08 10:36:34.174181,Excellent
2024-05-08 10:36:38.604811,Acceptable
2024-05-08 10:36:42.092046,So and So
2024-05-08 10:36:47.171630,Acceptable
2024-05-08 10:36:49.834165,Excellent
2024-05-08 10:36:57.945355,Acceptable
2024-05-08 10:36:59.796044,So and So
2024-05-08 10:37:08.265411,Acceptable
2024-05-08 10:37:09.946611,Excellent
2024-05-08 10:37:19.257377,Acceptable
2024-05-08 10:37:23.023072,So and So
2024-05-08 10:37:25.503194,Uncomfortable
2024-05-08 10:37:27.632459,Acceptable
2024-05-08 10:37:28.985286,Excellent
2024-05-08 10:37:48.428875,Acceptable
2024-05-08 10:37:49.565609,So and So
2024-05-08 10:37:53.580212,Acceptable
2024-05-08 10:38:02.347227,Excellent
2024-05-08 10:38:03.301342,Acceptable
2024-05-08 10:38:04.131270,So and So
2024-05-08 10:38:09.564426,Acceptable
2024-05-08 10:38:16.002502,So and So
2024-05-08 10:38:20.620963,Acceptable
2024-05-08 10:38:24.425531,So and So
2024-05-08 10:38:30.056756,Acceptable
2024-05-08 10:38:32.688783,So and So
2024-05-08 10:38:35.289461,Acceptable
2024-05-08 10:39:00.036751,So and So
2024-05-08 10:39:01.408013,Acceptable
2024-05-08 10:39:05.864959,So and So
2024-05-08 10:39:09.410387,Acceptable
2024-05-08 10:39:12.069731,So and So
2024-05-08 10:39:12.661301,Uncomfortable
2024-05-08 10:39:17.708200,Acceptable
2024-05-08 10:39:24.915653,Excellent
2024-05-08 10:39:29.020723,So and So
2024-05-08 10:39:33.072096,Acceptable
2024-05-08 10:39:36.254772,Excellent
2024-05-08 10:39:45.593342,Acceptable
2024-05-08 10:39:50.530113,Excellent
2024-05-08 10:39:57.615175,Acceptable
2024-05-08 10:40:00.755246,So and So
2024-05-08 10:40:01.572853,Acceptable
2024-05-08 10:40:02.441240,Excellent
2024-05-08 10:40:16.996359,Acceptable
2024-05-08 10:40:23.641861,Excellent
2024-05-08 10:40:36.256037,Acceptable
2024-05-08 10:40:47.153992,Excellent
2024-05-08 10:40:48.491662,Acceptable
2024-05-08 10:40:50.219189,So and So
2024-05-08 10:40:51.931053,Acceptable
2024-05-08 10:40:53.272589,Excellent
2024-05-08 10:41:03.746228,Acceptable
2024-05-08 10:41:09.182802,Excellent
2024-05-08 10:41:16.798908,Acceptable
2024-05-08 10:41:21.784581,Excellent
2024-05-08 10:41:31.283163,Acceptable
2024-05-08 10:41:32.088686,So and So
2024-05-08 10:41:38.672328,Uncomfortable
2024-05-08 10:41:39.874146,Acceptable
2024-05-08 10:41:45.216402,Excellent
2024-05-08 10:42:06.444856,Acceptable
2024-05-08 10:42:07.382687,So and So
2024-05-08 10:42:09.920855,Excellent
2024-05-08 10:42:50.099612,Acceptable
2024-05-08 10:42:53.593719,So and So
2024-05-08 10:42:59.082785,Uncomfortable
2024-05-08 10:43:00.787878,So and So
2024-05-08 10:43:02.906328,Acceptable
2024-05-08 10:43:06.524486,So and So
2024-05-08 10:43:08.143922,Acceptable
2024-05-08 10:43:09.250167,Excellent
2024-05-08 10:43:19.589695,Acceptable
2024-05-08 10:43:28.590030,So and So
2024-05-08 10:43:29.692337,Uncomfortable
2024-05-08 10:43:38.372716,So and So
2024-05-08 10:43:39.185742,Acceptable
2024-05-08 10:44:02.211003,So and So
2024-05-08 10:44:16.021411,Acceptable
2024-05-08 10:44:18.741251,So and So
2024-05-08 10:44:20.681609,Acceptable
2024-05-08 10:44:21.447527,Excellent
2024-05-08 10:44:34.493534,Acceptable
2024-05-08 10:44:36.460383,So and So
2024-05-08 10:44:50.798670,Acceptable
2024-05-08 10:44:52.133377,So and So
2024-05-08 10:44:53.378878,Acceptable
2024-05-08 10:44:54.528402,Excellent
2024-05-08 10:45:00.284584,Acceptable
2024-05-08 10:45:01.654852,So and So
2024-05-08 10:45:08.009164,Uncomfortable
2024-05-08 10:45:09.324026,So and So
2024-05-08 10:45:11.997319,Acceptable
2024-05-08 10:45:16.429826,Uncomfortable
2024-05-08 10:45:20.549614,So and So
2024-05-08 10:45:22.289645,Acceptable
2024-05-08 10:45:53.106674,So and So
2024-05-08 10:45:55.890035,Acceptable
2024-05-08 10:45:57.872507,Excellent
2024-05-08 10:46:20.165826,Acceptable
2024-05-08 10:46:21.948554,So and So
2024-05-08 10:46:27.597463,Acceptable
2024-05-08 10:46:30.564414,Excellent
2024-05-08 10:46:44.729407,So and So
2024-05-08 10:46:49.023684,Acceptable
2024-05-08 10:46:52.859119,Excellent
2024-05-08 10:46:59.260866,So and So
2024-05-08 10:47:01.173745,Acceptable
2024-05-08 10:47:03.856539,Excellent
2024-05-08 10:47:06.158111,So and So
2024-05-08 10:47:08.203353,Uncomfortable
2024-05-08 10:47:13.711138,So and So
2024-05-08 10:47:15.166646,Acceptable
2024-05-08 10:47:16.554949,Excellent
2024-05-08 10:47:28.172411,Acceptable
2024-05-08 10:47:30.653460,Excellent
2024-05-08 10:48:01.433199,Acceptable
2024-05-08 10:48:03.430731,Excellent
2024-05-08 10:48:10.034785,Acceptable
2024-05-08 10:48:13.272004,Excellent
2024-05-08 10:48:14.799318,So and So
2024-05-08 10:48:17.901098,Acceptable
2024-05-08 10:48:19.286983,Excellent
2024-05-08 10:48:25.890107,Acceptable
2024-05-08 10:48:40.231056,So and So
2024-05-08 10:48:43.050873,Uncomfortable
2024-05-08 10:48:48.528501,So and So
2024-05-08 10:48:55.597359,Acceptable
2024-05-08 10:49:00.308247,Excellent
2024-05-08 10:49:15.284804,So and So
2024-05-08 10:49:19.075289,Acceptable
2024-05-08 10:49:22.303162,Excellent
2024-05-08 10:49:29.722022,Acceptable
2024-05-08 10:49:52.697171,Excellent
2024-05-08 10:50:20.111130,Acceptable
2024-05-08 10:50:20.815929,So and So
2024-05-08 10:50:22.993749,Acceptable
2024-05-08 10:50:47.773759,Excellent
2024-05-08 10:51:06.584730,So and So
2024-05-08 10:51:08.560910,Acceptable
2024-05-08 10:51:28.677940,So and So
2024-05-08 10:51:31.531581,Acceptable
2024-05-08 10:51:46.089542,Excellent
2024-05-08 10:52:46.861871,Acceptable
2024-05-08 10:52:50.607424,Excellent
2024-05-08 10:58:11.199881,Acceptable
2024-05-08 10:58:14.902786,Excellent
2024-05-08 10:58:36.712133,Acceptable
2024-05-08 10:58:44.861228,Excellent
2024-05-08 10:58:58.660272,Acceptable
2024-05-08 10:59:01.779311,Excellent
2024-05-08 10:59:23.423753,Uncomfortable
2024-05-08 10:59:24.456202,So and So
2024-05-08 10:59:25.403472,Acceptable
2024-05-08 10:59:26.139799,Excellent
2024-05-08 11:00:33.643770,Acceptable
2024-05-08 11:00:35.956023,Excellent
2024-05-08 11:01:23.298487,Acceptable
2024-05-08 11:01:25.603068,So and So
2024-05-08 11:01:28.301321,Acceptable
2024-05-08 11:01:39.497632,Excellent
2024-05-08 11:01:57.306191,Acceptable
2024-05-08 11:02:00.860343,Excellent
2024-05-08 11:02:57.943648,Acceptable
2024-05-08 11:02:58.556543,So and So
2024-05-08 11:03:02.036171,Acceptable
2024-05-08 11:03:03.376609,Excellent
2024-05-08 11:03:46.100901,Acceptable
2024-05-08 11:03:49.979755,Excellent
2024-05-08 11:05:39.451502,Acceptable
2024-05-08 11:05:42.253932,Excellent
2024-05-08 11:06:01.628478,Acceptable
2024-05-08 11:06:09.003715,Excellent
2024-05-08 11:06:22.114450,Acceptable
2024-05-08 11:06:23.119641,Excellent
2024-05-08 11:06:31.974507,Acceptable
2024-05-08 11:06:40.123768,Excellent
2024-05-08 11:06:41.155309,Acceptable
2024-05-08 11:06:43.005305,Excellent
2024-05-08 11:07:03.186360,Acceptable
2024-05-08 11:07:10.076711,Excellent
2024-05-08 11:07:43.427497,Acceptable
2024-05-08 11:07:47.063624,Excellent
2024-05-08 11:07:54.224083,Acceptable
2024-05-08 11:07:59.629966,Excellent
2024-05-08 11:08:04.939437,Acceptable
2024-05-08 11:08:10.730910,Excellent
2024-05-08 11:08:23.777911,Acceptable
2024-05-08 11:08:28.613834,Excellent
2024-05-08 11:08:49.617046,Acceptable
2024-05-08 11:08:51.962447,Excellent
2024-05-08 11:09:18.516607,Acceptable
2024-05-08 11:09:22.534152,So and So
2024-05-08 11:09:30.424109,Acceptable
2024-05-08 11:09:32.521509,Excellent
2024-05-08 11:09:44.209593,Acceptable
2024-05-08 11:09:48.216536,Excellent
2024-05-08 11:10:18.582955,Acceptable
2024-05-08 11:10:21.117320,So and So
2024-05-08 11:10:23.004950,Acceptable
2024-05-08 11:10:25.041473,Excellent
2024-05-08 11:11:50.752414,Acceptable
2024-05-08 11:11:53.966825,Excellent
2024-05-08 11:12:44.849327,Acceptable
2024-05-08 11:12:47.153707,Excellent
2024-05-08 11:12:55.350978,Acceptable
2024-05-08 11:13:04.942591,So and So
2024-05-08 11:13:06.284102,Acceptable
2024-05-08 11:13:08.744692,Excellent
2024-05-08 11:13:26.889428,Acceptable
2024-05-08 11:13:32.085896,Excellent
2024-05-08 11:13:35.025846,Acceptable
2024-05-08 11:13:38.089622,Excellent
2024-05-08 11:13:50.980198,Acceptable
2024-05-08 11:13:56.888464,So and So
2024-05-08 11:14:04.866337,Acceptable
2024-05-08 11:14:09.174029,Excellent
2024-05-08 11:14:10.852319,Acceptable
2024-05-08 11:14:18.612913,Excellent
2024-05-08 11:14:27.284649,Acceptable
2024-05-08 11:14:29.535418,Excellent
2024-05-08 11:15:06.671373,Acceptable
2024-05-08 11:15:17.884462,So and So
2024-05-08 11:15:18.591342,Acceptable
2024-05-08 11:15:38.035289,Excellent
2024-05-08 11:15:55.547886,Acceptable
2024-05-08 11:16:04.867857,So and So
2024-05-08 11:16:08.664971,Acceptable
2024-05-08 11:16:19.412802,So and So
2024-05-08 11:16:20.803521,Acceptable
2024-05-08 11:16:21.735508,Excellent
2024-05-08 11:16:28.877398,Acceptable
2024-05-08 11:16:33.289190,Excellent
2024-05-08 11:17:42.449051,Acceptable
2024-05-08 11:17:47.277773,Excellent
2024-05-08 11:18:00.199608,Acceptable
2024-05-08 11:18:03.145143,So and So
2024-05-08 11:18:06.249067,Acceptable
2024-05-08 11:18:14.222118,So and So
2024-05-08 11:18:16.917315,Acceptable
2024-05-08 11:18:18.014217,Excellent
2024-05-08 11:18:30.235383,Acceptable
2024-05-08 11:18:32.307774,So and So
2024-05-08 11:18:38.177303,Acceptable
2024-05-08 11:18:42.125647,Excellent
2024-05-08 11:19:11.231868,Acceptable
2024-05-08 11:19:17.687220,Excellent
2024-05-08 11:19:21.672186,Acceptable
2024-05-08 11:19:23.070018,Excellent
2024-05-08 11:19:39.820880,Acceptable
2024-05-08 11:19:43.668035,So and So
2024-05-08 11:19:49.578558,Acceptable
2024-05-08 11:19:57.001595,Excellent
2024-05-08 11:20:52.869759,Acceptable
2024-05-08 11:20:56.027806,Excellent
2024-05-08 11:21:49.512748,Acceptable
2024-05-08 11:21:57.840110,Excellent
2024-05-08 11:22:03.226375,Acceptable
2024-05-08 11:22:06.547277,Excellent
2024-05-08 11:22:24.200687,Acceptable
2024-05-08 11:22:50.631154,Excellent
2024-05-08 11:23:42.402967,Acceptable
2024-05-08 11:23:49.907424,Excellent
2024-05-08 11:24:18.000290,Acceptable
2024-05-08 11:24:24.483441,Excellent
2024-05-08 11:24:46.734247,Acceptable
2024-05-08 11:24:52.466260,Excellent
2024-05-08 11:25:15.450446,Acceptable
2024-05-08 11:25:23.871071,Excellent
2024-05-08 11:25:42.915081,Acceptable
2024-05-08 11:25:44.608138,Excellent
2024-05-08 11:26:03.252811,Acceptable
2024-05-08 11:26:06.125754,Excellent
2024-05-08 11:26:28.698064,Acceptable
2024-05-08 11:26:36.259845,Excellent
2024-05-08 11:27:13.795929,Acceptable
2024-05-08 11:27:15.557874,Excellent
2024-05-08 11:27:52.141993,Acceptable
2024-05-08 11:27:54.063127,So and So
2024-05-08 11:27:57.559808,Acceptable
2024-05-08 11:27:59.619106,Excellent
2024-05-08 11:28:37.096403,Acceptable
2024-05-08 11:28:38.118308,Excellent
2024-05-08 11:28:48.486546,Acceptable
2024-05-08 11:28:49.571600,Excellent
2024-05-08 11:29:05.023909,Acceptable
2024-05-08 11:29:11.616673,Excellent
2024-05-08 11:29:17.365406,Acceptable
2024-05-08 11:29:37.296731,Excellent
2024-05-08 11:29:46.450131,Acceptable
2024-05-08 11:30:11.926381,Excellent
2024-05-08 11:30:25.283831,Acceptable
2024-05-08 11:30:40.656590,Excellent
2024-05-08 11:30:41.675172,Acceptable
2024-05-08 11:30:43.604678,So and So
2024-05-08 11:30:51.182841,Acceptable
2024-05-08 11:30:55.216672,So and So
2024-05-08 11:31:07.469952,Acceptable
2024-05-08 11:31:24.018062,So and So
2024-05-08 11:31:26.118262,Uncomfortable
2024-05-08 11:31:30.591034,So and So
2024-05-08 11:31:32.281693,Acceptable
2024-05-08 11:31:41.274406,Excellent
2024-05-08 11:31:59.171463,Acceptable
2024-05-08 11:32:10.027486,Excellent
2024-05-08 11:32:20.706920,Acceptable
2024-05-08 11:32:23.975930,So and So
2024-05-08 11:32:25.179401,Uncomfortable
2024-05-08 11:32:32.144520,So and So
2024-05-08 11:32:34.870672,Uncomfortable
2024-05-08 11:32:43.838857,Acceptable
2024-05-08 11:32:46.333814,So and So
2024-05-08 11:32:52.881755,Uncomfortable
2024-05-08 11:33:01.418327,So and So
2024-05-08 11:33:03.535044,Acceptable
2024-05-08 11:33:11.200143,Uncomfortable
2024-05-08 11:33:22.505177,So and So
2024-05-08 11:33:29.672061,Acceptable
2024-05-08 11:33:46.792038,So and So
2024-05-08 11:33:54.810756,Acceptable
2024-05-08 11:34:10.012610,Excellent
2024-05-08 11:38:13.851557,Excellent
2024-05-08 11:38:20.818206,Excellent
2024-05-08 11:40:01.611424,Acceptable
2024-05-08 11:40:02.691412,So and So
2024-05-08 11:40:06.422466,Acceptable
2024-05-08 11:40:09.100949,Excellent
2024-05-08 11:40:44.879262,Acceptable
2024-05-08 11:40:46.046428,So and So
2024-05-08 11:40:49.115915,Acceptable
2024-05-08 11:41:01.561610,So and So
2024-05-08 11:41:09.868335,Acceptable
2024-05-08 11:41:11.608448,So and So
2024-05-08 11:41:13.282208,Uncomfortable
2024-05-08 11:41:14.697720,So and So
2024-05-08 11:41:16.361213,Acceptable
2024-05-08 11:41:26.748529,So and So
2024-05-08 11:41:28.627488,Acceptable
2024-05-08 11:41:33.487310,So and So
2024-05-08 11:41:41.607894,Acceptable
2024-05-08 11:41:43.823241,So and So
2024-05-08 11:41:45.136453,Uncomfortable
2024-05-08 11:41:54.216835,So and So
2024-05-08 11:42:10.916060,Acceptable
2024-05-08 11:42:11.957446,Excellent
2024-05-08 11:42:43.905420,Acceptable
2024-05-08 11:42:52.555604,Excellent
2024-05-08 11:42:57.186172,So and So
2024-05-08 11:43:04.894940,Acceptable
2024-05-08 11:43:17.188399,Excellent
2024-05-08 11:43:29.740115,Acceptable
2024-05-08 11:43:34.208568,Excellent
2024-05-08 11:43:41.142820,Acceptable
2024-05-08 11:43:42.770719,Excellent
2024-05-08 11:44:20.731174,Acceptable
2024-05-08 11:45:23.486409,Excellent
2024-05-08 11:45:28.894315,Acceptable
2024-05-08 11:45:33.606284,Excellent
2024-05-08 11:45:47.190672,So and So
2024-05-08 11:45:51.671984,Excellent
2024-05-08 11:46:01.855831,So and So
2024-05-08 11:46:07.332469,Acceptable
2024-05-08 11:46:15.478351,Excellent
2024-05-08 11:47:15.628920,Acceptable
2024-05-08 11:47:17.711443,Excellent
2024-05-08 11:47:19.495503,Excellent
2024-05-08 11:47:22.062490,Uncomfortable
2024-05-08 11:47:23.852062,Excellent
